Date,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Move Minutes count,Heart Points,Heart Minutes,Biking duration (ms),Inactive duration (ms),Walking duration (ms),Running duration (ms),Dancing duration (ms),Treadmill running duration (ms),Swimming duration (ms),Yoga duration (ms)
2018-10-30,246.75275898252698,,,,,,,,,,,,,,,,,,,,,,,
2018-10-31,1427.1110628779686,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01,1436.5323175440744,159.02671003341675,,,,,1.1420345334826163,2.2899999618530273,0.19406840205192566,514,63.911109924316406,63.911109924316406,63.911109924316406,7,2.0,2,,14722795,184935,,,,,
2018-11-02,2061.8662117136946,6627.146663859487,42.3125027,-71.1312206,42.3684971,-71.0356995,1.3474368453703967,18.639999389648438,0.03265509009361267,12151,,,,158,37.0,34,,64611514,12667985,,,,,
2018-11-03,1733.4795977731662,2923.6446029245853,42.3623458,-71.1948036,42.5205682,-71.0897341,1.8099826315421157,26.510000228881836,0.044207677245140076,7371,,,,109,11.0,11,,67658520,7847987,,,,,
2018-11-04,1562.4690972175288,679.5381182134151,42.3411233,-71.1207594,42.3420545,-71.1185914,1.2337678742343363,13.300000190734863,0.29535767436027527,2386,,,,30,,,,86033028,1648956,,,,,
2018-11-05,1782.147771018868,8104.793708398938,42.3125945,-71.1184715,42.3565789,-71.0355221,0.9994384274831339,19.239999771118164,0.1258290410041809,9019,,,,104,44.0,41,,75951519,7263638,,,,,
2018-11-06,1986.2974745928673,8440.462820231915,42.3108154,-71.1295056,42.3789956,-71.035444,1.1525110153127593,19.760000228881836,0.011801575310528278,9958,,,,112,42.0,40,,70825932,10976443,,,,,
2018-11-07,1739.5870077134482,3315.7281567007303,42.3311971,-71.117926,42.3326971,-71.1119675,1.199828557416475,14.479999542236328,0.12274665385484695,6180,,,,72,22.0,21,,76106258,6133288,,,,,
2018-11-08,1710.8179736016773,4577.40359723568,42.3108212,-71.1184122,42.3561925,-71.0353377,1.0680849776268009,16.030000686645508,0.0995580404996872,7923,,,,88,24.0,24,,76567911,5568973,,,,,
2018-11-09,2357.6170284683103,12989.121969550848,42.3123293,-71.1183124,42.3565307,-71.0381444,1.0889690203854014,12.0,0.0397639274597168,17330,,,,207,74.0,72,,62086704,16838651,131323,,,,
2018-11-10,2046.586390595522,6788.407939441502,42.3310517,-71.1183099,42.3744256,-71.0301398,1.2061261944766664,12.4399995803833,0.07931198179721832,11066,,,,137,35.0,35,,69575523,12118612,,,,,
2018-11-11,1589.7885125801877,1661.6021149158478,42.3308313,-71.1208674,42.3419833,-71.1177337,1.8029312046187265,25.770000457763672,0.09538667649030685,3422,,,,44,2.0,2,,77512494,3255934,,,,,
2018-11-12,1804.7887452629586,3854.2450698334724,42.3308441,-71.1184699,42.3489518,-71.0815366,2.83031943431931,32.029998779296875,0.07212095707654953,6390,,,,86,17.0,17,,70952907,7413551,,,,,
2018-11-13,1802.7614164689976,6598.625548899174,42.3126579,-71.1212434,42.3791675,-71.0349846,0.7971327156186231,13.569999694824219,0.02342960610985756,8734,,,,91,42.0,42,,73968905,7123249,,,,,
2018-11-14,1917.6656986845983,8308.048654913902,42.3125028,-71.1185266,42.3565218,-71.0349633,1.2844572126676201,13.079999923706055,0.033755142241716385,10022,,,,124,30.0,30,,71118935,9639717,,,,,
2018-11-15,1905.639098877916,6344.105169713497,42.312013,-71.125719,42.3565042,-71.0351726,1.1363284896753176,13.539999961853027,0.07586532086133957,12782,,,,152,46.0,43,,71789761,9598334,,,,,
2018-11-16,1802.8713603715607,5717.464086070657,42.3107699,-71.1181627,42.3691398,-71.034703,1.1217188727901548,17.06999969482422,0.07045584172010422,9682,,,,120,34.0,34,,71873183,8004974,,,,,
2018-11-17,2069.937180130229,9117.681549966335,42.3308202,-71.1576021,42.3649164,-71.0489909,1.155992547522157,15.819999694824219,0.010733631439507008,13071,,,,196,63.0,61,1435797,66014365,12445453,,,,,
2018-11-18,1767.1749348933422,4745.616775155067,42.2603454,-71.1683857,42.34208,-71.1176145,1.0849317885036853,22.770000457763672,0.012915831059217453,5072,,,,80,12.0,12,494690,75878353,6053297,,,,,
2018-11-19,1430.911637983477,964.0832675695419,42.3333486,-71.1217633,42.338491,-71.1187519,1.1702337286494788,12.529999732971191,0.020169582217931747,2247,,,,27,,,,82355040,2309519,,,,,
2018-11-20,1805.8001668494317,7921.358224660158,42.3137681,-71.1415962,42.3535892,-71.0404367,1.1106426086385077,15.40999984741211,0.022381549701094627,6049,,,,68,20.0,19,,75766688,6279430,,,,,
2018-11-21,1918.6770271751266,6015.61317832768,42.3110722,-71.0643248,42.356519,-71.0364113,1.0022431530477827,17.110000610351562,0.034124940633773804,10328,,,,118,33.0,33,,71749164,10763021,,,,,
2018-11-22,1561.3356999140706,2978.513456583023,42.3307813,-71.1190498,42.6330056,-70.9183835,0.8925022673033105,7.079999923706055,0.11694543063640594,6330,,,,73,16.0,16,,72629364,4043720,,,,,
2018-11-23,1662.8268192302412,2831.676515121013,42.4072397,-71.3301753,42.7337778,-71.194041,3.1050077885832175,32.939998626708984,0.1415051370859146,6089,,,,83,13.0,13,,72136780,5437978,,,,,
2018-11-24,1462.7735747909583,657.6678138971329,42.3623896,-71.1938871,42.3641238,-71.1918876,1.4111803083913128,18.549999237060547,0.13204073905944824,2442,,,,23,1.0,1,,78859135,2063853,,,,,
2018-11-25,1560.3929070314693,1203.2408118247986,,,,,2.4927467417553357,26.350000381469727,0.08763400465250015,3482,,,,31,,,,74130414,2592815,,,,,
2018-11-26,1751.6658233445908,5007.418286284432,42.3126751,-71.1184925,42.3563741,-71.0353023,1.0372207751748976,18.18000030517578,0.02117801643908024,6468,,,,79,33.0,32,458325,76285203,5630744,,,,,
2018-11-27,1736.1100519356519,6521.64284157753,42.3131622,-71.124842,42.3790136,-71.0349365,0.9223240506981412,16.469999313354492,0.09421620517969131,9598,,,,110,43.0,43,,74510343,7064772,,,,,
2018-11-28,1877.702209048436,8638.622612327337,42.3124006,-71.0391787,42.3167179,-71.033571,1.2016725463323554,13.4399995803833,0.0864880159497261,8281,,,,87,31.0,31,,72551014,7611578,,,,,
2018-11-29,1856.9528405158878,6944.395557522774,42.3126019,-71.1028562,42.3563861,-71.0353456,1.202666048631488,18.479999542236328,0.13179732859134674,8748,,,,99,28.0,26,,74967923,8051022,,,,,
2018-11-30,2102.079680865911,13137.954910546541,42.3125257,-71.1203665,42.3888074,-71.0352911,1.3592197407544289,18.100000381469727,0.011022603139281273,16915,,,,195,82.0,82,292848,62592419,12766746,,,,,
2018-12-01,2529.1551221394734,18093.08718949929,42.3201244,-71.1244583,42.4650524,-71.0687513,1.5613230533525233,23.739999771118164,0.007258769124746323,28430,,,,345,91.0,82,,56572031,21900480,,,,,
2018-12-02,1607.2749209199565,1223.819163531065,,,,,1.5938022416976694,17.43000030517578,0.023545291274785995,3117,,,,36,,,,77137321,4013880,,,,,
2018-12-03,1832.2206672793775,6666.08662712574,42.3316361,-71.1235973,42.3528444,-71.0548688,1.3103903826008443,17.540000915527344,0.07483332604169846,12011,,,,148,35.0,34,,71719234,9410174,,,,,
2018-12-04,1856.1364443442503,8560.165790833533,42.3099206,-71.1210278,42.3787267,-71.035449,1.0306042339789752,13.039999961853027,0.02713865600526333,9257,,,,112,34.0,33,,72681119,8891203,,,,,
2018-12-05,1773.6209781083144,5217.342992961407,42.3123224,-71.0626043,42.3564361,-71.0357166,1.0962255906595293,16.079999923706055,0.06715632975101471,8137,,,,84,39.0,37,,75887677,6801750,,,,,
2018-12-06,2087.1844343320204,10758.471108675003,42.3119292,-71.118294,42.3591018,-71.0335652,1.0584473152525826,18.56999969482422,0.02324143424630165,11964,,,,141,42.0,42,,67680047,11884273,,,,,
2018-12-07,2079.6178565089294,7400.820923626423,42.3123321,-71.1186235,42.4006517,-71.0357138,0.9846434070387984,15.069999694824219,0.06053878739476204,13263,,,,157,50.0,48,,65047943,12768345,,,,,
2018-12-08,1888.641730653662,7915.348282217979,42.3565265,-71.1921473,42.3745035,-71.0304042,1.1302351209494397,14.550000190734863,0.0393778495490551,12126,,,,156,45.0,45,757292,68199762,10726600,,,,,
2018-12-09,1512.2831763027107,1445.3851552009583,42.3258725,-71.1202617,42.3309194,-71.1185504,0.640563878661261,5.260000228881836,0.17539234459400177,4633,,,,36,16.0,16,,83283738,2217910,,,,,
2018-12-10,1792.8760821860112,4590.531646065414,42.3112272,-71.1214903,42.3564315,-71.0363317,1.0430297764772405,12.300000190734863,0.2658218741416931,9328,,,,120,25.0,24,,73728484,7134522,,,,,
2018-12-11,1725.0600934344143,4812.554506063461,42.3126027,-71.1255835,42.3790562,-71.0355407,1.2035846859902932,15.65999984741211,0.02177581749856472,7677,,,,92,28.0,27,,72190056,6336946,,,,,
2018-12-12,1773.3412587359248,5853.418174564838,42.312286,-71.0514667,42.3196878,-71.0356441,1.0735459448601863,18.1200008392334,0.10470516979694366,10277,,,,117,50.0,50,,75143980,7406622,,,,,
2018-12-13,2041.7569301922458,9296.403981305659,42.3108375,-71.1308298,42.3560218,-71.0354053,0.9090231576185503,17.65999984741211,0.023705197498202324,14052,,,,161,64.0,54,,70078316,12296726,,,,,
2018-12-14,1813.8466378967476,5311.784431062639,42.3123333,-71.1180263,42.3565084,-71.0382784,1.0634691379465468,17.389999389648438,0.2579783797264099,9358,,,,97,50.0,49,,74543755,7591353,,,,,
2018-12-15,1871.1990605040353,6036.851648807526,42.3308461,-71.1216441,42.3713378,-71.0626812,1.465095856485757,19.190000534057617,0.08415833115577698,10764,,,,124,31.0,30,,73334649,10018526,,,,,
2018-12-16,1478.522693172067,1948.1845088005066,42.3308661,-71.1218214,42.3346555,-71.1177831,1.2291028365664958,4.079999923706055,0.261143296957016,3786,,,,38,12.0,12,,82908749,2773313,,,,,
2018-12-17,1944.209081756592,6668.840535491705,42.3308217,-71.1215207,42.3557854,-71.0628736,2.271929095963047,13.739999771118164,0.040041014552116394,8826,,,,104,33.0,31,300304,68019182,9591734,,,,,
2018-12-18,1640.9367351964695,3669.6770503520966,42.3714045,-71.1217936,42.3790119,-71.1153647,0.7272563209014171,16.450000762939453,0.22662706673145294,5370,,,,52,21.0,19,,78194572,3832996,,,,,
2018-12-19,1879.0486975334973,7533.630306273699,42.3126593,-71.1184731,42.3512177,-71.0354114,1.3093444436923614,16.920000076293945,0.010771134868264198,10305,,,,118,36.0,33,,73198995,8980154,,,,,
2018-12-20,1660.5055656253141,2476.346516609192,42.3308827,-71.1215785,42.3345274,-71.1178052,1.6165528325298644,33.38999938964844,0.2953576445579529,5596,,,,62,17.0,16,,76572249,4576939,,,,,
2018-12-21,1891.3905741920069,6385.078993007541,42.2935912,-71.118863,42.3526613,-71.0371797,0.8936951831608817,14.180000305175781,0.00788178388029337,8937,,,,111,28.0,27,,72878323,8898987,,,,,
2018-12-22,1688.6505207148223,3573.417258501053,42.3307473,-71.1185328,42.3528878,-71.0703099,1.22935376516726,18.479999542236328,0.02188858576118946,7609,,,,89,23.0,23,,74250957,7299294,,,,,
2018-12-23,2089.926846729977,8009.771616839196,42.3308079,-71.1213835,42.3455551,-71.0995291,0.7225851146346435,17.889999389648438,0.040502943098545074,13440,,,,163,56.0,56,,72658229,13006663,,,,,
2018-12-24,1877.581735035028,5932.50474170563,42.3308703,-71.1266767,42.3535995,-71.0604004,1.1701305392824015,10.449999809265137,0.06564624607563019,10581,,,,117,41.0,41,,71864756,8839887,,,,,
2018-12-25,2088.538013088983,7994.599130913615,27.8594211,-81.3093346,42.3678989,-71.0139156,5.424532337593372,35.15999984741211,0.02057044394314289,13899,,,,174,29.0,29,,56660102,12981090,,,,,
2018-12-26,2092.547524794531,6239.982990264893,28.1347079,-81.3789525,28.624009,-80.5795322,5.350740189816955,34.40999984741211,0.023185765370726585,12162,,,,184,13.0,13,,60583206,13033294,,,,,
2018-12-27,2074.608341054182,6395.921838089824,28.1354973,-80.6829132,28.6058632,-80.5795816,3.3222117073998154,27.639999389648438,0.060058627277612686,12467,,,,166,28.0,27,,62295968,12709923,,,,,
2018-12-28,1563.7850750430362,574.1963529586792,,,,,3.322466125703279,24.8799991607666,0.16696369647979736,2877,,,,31,1.0,1,,74180342,2682817,,,,,
2018-12-29,1895.8209020541085,5000.323131799698,25.1423561,-80.9234871,28.1361908,-80.5795443,11.163313543545376,36.86000061035156,0.2559766173362732,9506,,,,129,15.0,15,,53820657,9200450,,,,,
2018-12-30,1639.7619674581204,2816.513958275318,24.7302938,-81.0313909,24.9342121,-80.6173147,6.237029647333695,30.25,0.2908744513988495,5083,,,,81,3.0,3,,67457781,5049518,,,,,
2018-12-31,1846.893926189427,4968.8543479293585,28.3691152,-81.5220415,28.373788,-81.514266,12.092705569732399,37.720001220703125,0.051865898072719574,10298,,,,123,26.0,26,,51637456,8586841,,,,,
2019-01-01,2764.8704300421596,13819.60225967657,28.3765202,-81.5851713,28.4216152,-81.5488925,1.3374558680254234,27.010000228881836,0.020250272005796432,26312,,,,342,148.0,147,1931661,44163344,24687152,,,,,
2019-01-02,1928.8088438062452,5631.178563883394,28.381377,-81.5070806,28.9460162,-81.3070885,13.93964433846882,280.3599853515625,0.03812043368816376,10394,,,,130,21.0,21,,56996853,10588469,,,,,
2019-01-03,1749.6471719580036,4327.559613082558,42.3501535,-71.1316585,42.3748713,-71.009265,0.9463949624707321,55.709999084472656,0.026045165956020355,8007,,,,90,30.0,30,,73221012,6309488,,,,,
2019-01-04,1886.7872568424511,5675.640712350607,42.3134902,-71.1578755,42.3648575,-71.0386531,1.319662665548571,14.09000015258789,0.08080651611089706,8898,,,,122,22.0,22,,68321364,9055794,,,,,
2019-01-05,1693.1303476201883,5360.731405645609,42.3309696,-71.1184711,42.3474104,-71.1010082,1.0887207521220599,14.489999771118164,0.04303540661931038,7017,,,,78,38.0,35,343923,77164028,4853881,,,,,
2019-01-06,1652.5474556315503,3238.079981148243,42.3308436,-71.1208834,42.350048,-71.0777823,1.5687049191509739,16.200000762939453,0.05697280168533325,6049,,,,68,15.0,14,,74173906,4512882,,,,,
2019-01-07,1648.525131678311,2557.5348575115204,42.3130506,-71.1182008,42.3563868,-71.0389412,0.7498490104110705,4.840000152587891,0.25228163599967957,6482,,,,83,16.0,14,,75665074,4357624,,,,,
2019-01-08,1827.8926576703334,3974.367222070694,42.3136647,-71.1185314,42.3564711,-71.0394759,0.7006325691464177,4.559999942779541,0.2559766173362732,8312,,,,102,18.0,18,,74636816,7867068,,,,,
2019-01-09,1743.607596553391,5689.93048325181,42.3125728,-71.1178756,42.3527762,-71.0367517,0.9662286652457687,8.210000038146973,0.08740204572677612,9772,,,,115,28.0,28,,75403728,6681483,,,,,
2019-01-10,1888.376756190941,8138.00534504652,42.3114956,-71.1185533,42.35641,-71.036276,0.9836467822521876,13.252306938171387,0.1712968796491623,8665,,,,124,35.0,29,784218,72353381,8191996,,,,,
2019-01-11,1806.0145571857408,5617.7713966965675,42.3117703,-71.1185355,42.356509,-71.0393551,0.8736775059304419,9.75,0.2422323077917099,7630,,,,100,16.0,13,,75518026,7726683,,,,,
2019-01-12,2202.848115504573,12535.146215081215,42.3309694,-71.1183587,42.3598002,-71.0490985,0.8580773481119541,11.460000038146973,0.024077000096440315,13301,,,,168,38.0,35,,68776958,14765319,,,,,
2019-01-13,1955.9979789508577,4898.344555944204,42.3308988,-71.1262376,42.3745202,-71.0303568,1.0093342310680398,12.670000076293945,0.16231980919837952,10523,,,,113,31.0,31,,73200066,10381682,,,,,
2019-01-14,2016.3957721373984,11444.45902132988,42.3125482,-71.1252671,42.3565237,-71.0367852,1.60027740512953,17.899999618530273,0.14566725492477417,9356,,,,119,24.0,24,,73422650,9278984,,,,,
2019-01-15,1992.14764034889,8866.699046969414,42.3123742,-71.1186271,42.364413,-71.036423,0.9505785589641169,18.030000686645508,0.08425991237163544,15507,,,,187,59.0,58,,69879039,12427473,,,,,
2019-01-16,1909.0507775495826,5923.921747148037,42.2451076,-71.118542,42.3614628,-70.9366779,1.1625088738722722,14.5600004196167,0.023280424997210503,9714,,,,131,18.0,18,,69897114,10172561,,,,,
2019-01-17,1860.3866133478846,7739.522273004055,42.3137322,-71.1191273,42.3319988,-71.0406772,0.8620322671232528,12.819999694824219,0.06064639985561371,10958,,,,135,34.0,34,,73500892,8721951,,,,,
2019-01-18,1807.3923820129598,6355.029575765133,42.313618,-71.1106933,42.3565871,-71.0407813,0.9852083888167329,14.270000457763672,0.0388571135699749,11536,,,,137,44.0,42,,74720838,7768863,,,,,
2019-01-19,1979.938993606347,6347.328071817756,42.3309132,-71.1185276,42.3744548,-71.0303742,1.2909305539456772,13.420000076293945,0.010404456406831741,8301,,,,137,67.0,67,2646912,71906531,8186138,,,,,
2019-01-20,1795.6268866989349,2667.734294593334,42.3614125,-71.1601457,42.3649331,-71.1563812,2.178635706624582,11.989999771118164,0.25064605474472046,6311,,,,95,,,,74582701,7494420,,,,,
2019-01-21,1613.09226390522,1704.113224223256,42.3308821,-71.1216953,42.3421414,-71.1183148,1.6874138959001344,16.020000457763672,0.13494707643985748,3361,,,,40,4.0,4,,78558262,3926436,,,,,
2019-01-22,1883.3597496380237,6533.044922947884,42.3127772,-71.1185332,42.3565292,-71.0336123,0.7158934651585277,14.489999771118164,0.06197458133101463,9166,,,,115,25.0,23,,72790373,8518537,,,,,
2019-01-23,1860.7586825138576,5207.067468881607,42.3132138,-71.125527,42.356176,-71.0389244,0.9279302949854187,14.84000015258789,0.10820651054382324,7319,,,,94,22.0,22,429890,72365646,8513110,,,,,
2019-01-24,1871.7770451471329,4615.052615761757,42.3124513,-71.1185533,42.3564106,-71.0361208,0.9277800817310848,9.630000114440918,0.24754734337329865,9122,,,,110,26.0,24,,73683495,9818073,,,,,
2019-01-25,2054.1099147142777,7484.156515836716,42.2990085,-71.1578208,42.3648648,-71.0271073,1.0692573976136097,15.329999923706055,0.04474327340722084,11810,,,,159,29.0,29,,67799453,12670984,,,,,
2019-01-26,1838.7574656125169,4943.938392221928,42.3260514,-71.2150287,42.374376,-71.0628083,2.128388115721921,21.100000381469727,0.011510711163282394,8207,,,,96,33.0,30,,69315077,8080333,,,,,
2019-01-27,2084.9575220064544,10952.529896438122,42.3310263,-71.1177322,42.3668687,-71.0525561,0.9870944684381088,14.930000305175781,0.04158065840601921,17100,,,,186,75.0,75,,69944103,13671867,,,,,
2019-01-28,1854.0035415641014,5682.063282489777,42.3128691,-71.1574368,42.3645758,-71.038122,0.7178586986510922,11.529999732971191,0.04104825481772423,11367,,,,140,38.0,37,,70595967,8379605,,,,,
2019-01-29,1934.8583918024253,6289.617292463779,42.3125443,-71.1185237,42.3619229,-71.0383549,1.9352226240144395,21.1200008392334,0.08054684847593307,8989,,,,105,29.0,26,,67231916,9970897,,,,,
2019-01-30,1898.3151533189018,9148.75775372982,42.311856,-71.1312664,42.3558703,-71.0376408,1.5675004920868423,17.739999771118164,0.14878316223621368,10223,,,,112,47.0,45,,72092953,9157580,,,,,
2019-01-31,1734.5827334567637,4816.918525099754,42.3125691,-71.1184764,42.3561825,-71.0367048,0.9909749331944636,17.760000228881836,0.025833534076809883,8264,,,,94,23.0,20,,74353487,7030688,,,,,
2019-02-01,1758.1838958981186,5615.854520618916,42.3125416,-71.118557,42.3561219,-71.0353602,1.1036157232158537,11.539999961853027,0.10674989968538284,9598,,,,101,41.0,33,,76021574,6839265,,,,,
2019-02-02,1875.9054646167542,6064.603086411953,42.3308872,-71.1296213,42.368008,-71.07062,0.876662407042585,14.34000015258789,0.04162575677037239,10149,,,,134,24.0,19,,68922606,11925375,,,,,
2019-02-03,1676.534609672861,3136.363948702812,42.3925996,-71.0828874,42.3956911,-71.0771758,0.6601167006623508,14.579999923706055,0.019340550526976585,6159,,,,75,15.0,15,,73018012,6804409,,,,,
2019-02-04,1902.368975402833,8336.096875786781,42.3125525,-71.1184656,42.3561493,-71.0373419,0.9243026944943497,17.940000534057617,0.050212860107421875,10590,,,,121,48.0,45,,72295633,9885857,,,,,
2019-02-05,1929.6580403553396,8661.913736879826,42.3124291,-71.1188638,42.3794996,-71.0335323,0.9179926330820889,13.039999961853027,0.20570136606693268,10207,,,,114,38.0,38,,72405905,8829130,,,,,
2019-02-06,1793.9217666141637,5632.338607788086,42.3133625,-71.1184077,42.3566191,-71.0381399,1.2111528982261766,18.479999542236328,0.051104553043842316,9203,,,,103,41.0,40,,76353028,7968154,,,,,
2019-02-07,1815.6574132513217,6505.547624051571,42.312537,-71.1190578,42.355912,-71.0353619,1.027806935250122,10.630000114440918,0.06000864505767822,10116,,,,113,36.0,35,,74969656,7094705,,,,,
2019-02-08,1987.1177171395686,12042.427029699087,42.3125419,-71.157758,42.3649087,-71.0372671,1.5709587858554006,17.940000534057617,0.029639223590493202,13947,,,,174,69.0,68,560296,67538346,10138624,,,,,
2019-02-09,1847.275347930297,7483.865835376084,42.3306324,-71.1186798,42.3744034,-71.0302842,0.8274722977737993,17.010000228881836,0.010049507021903992,12018,,,,141,47.0,39,,73547052,9800723,,,,,
2019-02-10,1448.463274269886,742.9100131839514,,,,,1.0813929374060218,15.5,0.16570985317230225,2408,,,,33,1.0,1,,80288122,1822662,,,,,
2019-02-11,1790.9444655908987,4903.548435986042,42.3125896,-71.0526516,42.3222815,-71.0365277,1.0632007705804665,16.260000228881836,0.03215881064534187,9169,,,,95,40.0,40,,74666585,7141799,,,,,
2019-02-12,1760.2710153789308,5683.876032948494,42.2537222,-71.1688265,42.3558518,-71.0365879,1.3994053211250863,17.1299991607666,0.01797894947230816,7828,,,,110,32.0,28,430887,71321893,6637493,,,,,
2019-02-13,1939.9798048484804,10561.25072067976,42.3108218,-71.1186193,42.3561673,-71.0363546,1.1208878357119068,14.199999809265137,0.044845834374427795,12612,,,,139,60.0,58,,73785444,10135566,,,,,
2019-02-14,1847.1362885464841,5470.141108261421,42.3131361,-71.1185271,42.3565521,-71.0385472,1.0929662818151382,12.539999961853027,0.027056846767663956,11672,,,,130,45.0,44,,74117407,8310585,,,,,
2019-02-15,1987.1024651779896,11496.119989573956,42.3109577,-71.1283723,42.3565521,-71.0384163,1.0322260290097336,17.6200008392334,0.12413386255502701,15913,,,,175,90.0,89,331987,69757666,10559822,,,,,
2019-02-16,2119.371590371097,10611.89476069808,42.3499158,-71.0964954,42.3627069,-71.0595211,0.8570647692046041,17.75,0.030759209766983986,17364,,,,197,81.0,81,,65805192,13864332,,,,,
2019-02-17,1703.5119345809983,4114.702314853668,42.3308998,-71.1216951,42.3643192,-71.062704,1.6575168713802368,16.729999542236328,0.02797061577439308,5968,,,,77,20.0,20,553964,75057435,6549517,,,,,
2019-02-18,1754.8473067193388,3313.0742792487144,42.3614895,-71.0771748,42.3724117,-71.0190353,1.2878055108710131,18.739999771118164,0.06451087445020676,6649,,,,81,5.0,5,,76566931,6433236,,,,,
2019-02-19,1760.3835595364083,5703.6020924039185,42.3125129,-71.1219558,42.3794318,-71.0354517,0.9935390302526275,15.720000267028809,0.031312569975852966,9749,,,,105,44.0,43,,74076477,6703920,,,,,
2019-02-20,1746.0456165533706,5505.104566812515,42.3134833,-71.1185381,42.3566036,-71.0384182,1.3230652430505445,14.729999542236328,0.16417065262794495,9330,,,,101,42.0,38,,74793682,7356821,,,,,
2019-02-21,1781.3184448416412,6691.033206939697,42.3125228,-71.1219315,42.3564106,-71.0347293,1.189270691281145,16.020000457763672,0.07901190221309662,9493,,,,109,42.0,41,,74265715,7609083,,,,,
2019-02-22,2008.3269901808287,9805.137811630964,42.313158,-71.0745067,42.3565521,-71.0381234,1.301862029978422,18.8700008392334,0.08358202874660492,15256,,,,172,73.0,72,,63428537,11239556,,,,,
2019-02-23,1856.5036126000525,5921.655347883701,42.3308251,-71.1184569,42.3665239,-71.049123,0.903277147113151,62.0099983215332,0.02586659975349903,8309,,,,96,28.0,28,,73713963,8323346,,,,,
2019-02-24,1764.3598509775734,4187.345590591431,42.3306509,-71.1280547,42.3764146,-71.0854071,1.4804294121315746,20.059999465942383,0.08384808897972107,7207,,,,79,26.0,25,,74091141,7840098,,,,,
2019-02-25,1664.2028993388092,5641.589289486408,42.3123923,-71.1184763,42.3593416,-71.0369056,2.2094736504166246,12.229999542236328,0.05562007054686546,8856,,,,85,48.0,46,,76480436,5772034,,,,,
2019-02-26,1675.567777612917,4454.357417702675,42.3654973,-71.1195488,42.3790332,-71.0916597,1.7792114166587223,17.1200008392334,0.029591329395771027,7977,,,,86,32.0,30,,74522702,5003185,,,,,
2019-02-27,1833.4414251319863,5471.430078089237,42.3126525,-71.1184301,42.355824,-71.033565,1.216803970087482,16.34000015258789,0.06266588717699051,9279,,,,115,29.0,28,,73722154,7975697,,,,,
2019-02-28,1789.7563701371373,5918.616545647383,42.3124919,-71.1089137,42.3535803,-71.0343572,1.4884374821922728,17.450000762939453,0.14860869944095612,8633,,,,96,28.0,27,,74455508,7107107,,,,,
2019-03-01,1869.0693973337948,7889.6690990924835,42.3109426,-71.1219097,42.3565298,-71.0335544,1.7709147346910241,16.84000015258789,0.005870798137038946,11110,,,,131,34.0,33,,73188329,8166891,,,,,
2019-03-02,1650.2749375067726,1658.2518367171288,42.3309012,-71.1297635,42.3488899,-71.1185259,0.7951956698194614,9.720000267028809,0.041206903755664825,3740,,,,47,4.0,4,,79943259,4375609,,,,,
2019-03-03,1784.5497759650707,3918.916466653347,42.355866,-71.0907114,42.3626393,-71.0627308,1.4210767092340704,19.290000915527344,0.06763835996389389,7525,,,,85,30.0,26,,65608994,6994715,,,,,
2019-03-04,1955.6711621565407,8231.408958017826,42.1375621,-71.1214763,42.3498177,-71.0675985,2.778492900496046,28.670000076293945,0.027657099068164825,13480,,,,162,47.0,46,,70380520,10375269,,,,,
2019-03-05,1777.305919081651,5511.670897413045,42.3125018,-71.1187696,42.3789467,-71.0355328,1.0748268208351994,14.100000381469727,0.0019585108384490013,9243,,,,99,42.0,41,,73523717,6869591,,,,,
2019-03-06,1853.77112881131,6971.283913433552,42.2867971,-71.1183974,42.3563858,-71.0347885,0.8641886103913903,16.809999465942383,0.05065488442778587,8062,,,,83,19.0,19,,75691724,8082329,,,,,
2019-03-07,1906.9926563779884,6238.489382758737,42.3124994,-71.1184549,42.3566114,-71.0335709,0.9804789910330073,15.510000228881836,0.06295411288738251,9174,,,,117,27.0,27,,72784687,9016113,,,,,
2019-03-08,1816.2617648550595,6236.027241513133,42.3126286,-71.1180631,42.3565447,-71.037421,1.387492350453249,14.0,0.029425079002976418,8889,,,,99,24.0,24,,75811406,6896342,,,,,
2019-03-09,1793.680924638444,2877.241160452366,42.2523868,-71.1745898,42.3913399,-71.1384364,1.1887190115013127,20.829999923706055,0.01581749878823757,5745,,,,78,2.0,2,,69490228,7195513,,,,,
2019-03-10,1533.0306018486733,2992.341005548835,42.3309261,-71.1320236,42.3531322,-71.1171482,1.2188999389331927,14.720000267028809,0.028831297531723976,5664,,,,53,22.0,22,,78760557,3246346,,,,,
2019-03-11,2005.838895385532,8692.704801231623,40.7751962,-73.8749467,42.3741495,-71.0167495,18.157584445546,199.5500030517578,0.011156079359352589,9257,,,,113,18.0,18,,57270850,10199644,,,,,
2019-03-12,1783.0549807764614,3176.8383288383484,34.2033182,-77.7966945,34.2081047,-77.7936499,1.964707964224082,29.739999771118164,0.016118785366415977,7355,,,,108,38.0,38,1318984,73134703,5576021,,,,,
2019-03-13,1869.7792218958275,2810.8138572648168,33.9624942,-77.9273527,34.2197742,-77.885395,2.075286377983572,28.600000381469727,0.03521944582462311,7354,,,,97,1.0,1,,64913061,8677515,,,,,
