Book_ID,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My_Rating,Average_Rating,Publisher,Binding,Page_Number,Year_Published,Original_Publication_Year,Date_Read,Date_Added,Bookshelves,Bookshelves_With_Positions,Exclusive_Shelf,My_Review,Spoiler,Private_Notes,Read_Count,Recommended_For,Recommended_By,Owned_Copies,Original_Purchase_Date,Original_Purchase_Location,Condition,Condition_Description,BCID
12849210,"Deadweather and Sunrise (The Chronicles of Egg, #1)",Geoff Rodkey,"Rodkey, Geoff",,0399257853,9780399257858,3,3.93,G.P. Putnam's Sons Books for Young Readers,Hardcover,296,2012,2012,,10/25/2013,,,read,,,,1,,,0,,,,,
10874177,"Etiquette & Espionage (Finishing School, #1)",Gail Carriger,"Carriger, Gail",,031619008X,9780316190084,4,3.8,"Little, Brown Books for Young Readers",Hardcover,307,2013,2013,,10/15/2013,,,read,,,,1,,,0,,,,,
12127810,"The House of Hades (The Heroes of Olympus, #4)",Rick Riordan,"Riordan, Rick",,1423146727,9781423146728,5,4.55,Disney-Hyperion Books,Hardcover,597,2013,2013,,10/9/2013,,,read,,,,1,,,0,,,,,
23404,"Regarding the Fountain: A Tale, in Letters, of Liars and Leaks",Kate Klise,"Klise, Kate",M. Sarah Klise,0380793474,9780380793471,4,4.2,HarperCollins,Paperback,144,1999,1998,,10/13/2013,,,read,,,,1,,,0,,,,,
16297,"Cards on the Table (Hercule Poirot, #15)",Agatha Christie,"Christie, Agatha",,0425205959,9780425205952,4,3.92,Berkley,Paperback,324,2005,1936,,10/9/2013,,,read,,,,1,,,0,,,,,
7737834,Walls Within Walls,Maureen Sherry,"Sherry, Maureen",Adam Stower,006176700X,9780061767005,3,3.95,Katherine Tegen Books,Hardcover,349,2010,2010,,10/10/2013,,,read,,,,1,,,0,,,,,
684104,The Fabled Fourth Graders of Aesop Elementary School,Candace Fleming,"Fleming, Candace",,0375836721,9780375836725,3,3.76,Schwartz & Wade,Hardcover,192,2007,2005,,10/10/2013,,,read,,,,1,,,0,,,,,
1575453,The Puzzling World of Winston Breen (The Puzzling World of Winston Breen #1),Eric Berlin,"Berlin, Eric",,0399246932,9780399246937,4,3.86,Putnam Juvenile,Hardcover,224,2007,2007,,10/10/2013,,,read,,,,1,,,0,,,,,
7327326,"Half Upon a Time (Half Upon a Time, #1)",James  Riley,"Riley, James",,1416995935,9781416995937,3,4.16,Aladdin,Hardcover,385,2010,2010,,10/10/2013,,,read,,,,1,,,0,,,,,
9462775,"The Last Little Blue Envelope (Little Blue Envelope, #2)",Maureen Johnson,"Johnson, Maureen",,0061976792,9780061976797,5,3.85,HarperTeen,Hardcover,282,2011,2011,10/9/2013,10/4/2013,,,read,,,,1,,,0,,,,,
2540640,The Gollywhopper Games,Jody Feldman,"Feldman, Jody",Victoria Jamieson,0061214507,9780061214509,4,4.03,Greenwillow Books,Hardcover,320,2008,2008,,10/9/2013,,,read,,,,1,,,0,,,,,
1846917,"The Mystery of the Third Lucretia (Kari + Lucas Mysteries, #1)",Susan Runholt,"Runholt, Susan",,0670062529,9780670062522,4,3.78,Viking Juvenile,Hardcover,278,2008,2008,,10/9/2013,,,read,,,,1,,,0,,,,,
13406413,"Wish You Were Eyre (The Mother-Daughter Book Club, #6)",Heather Vogel Frederick,"Frederick, Heather Vogel",,1442430648,9781442430648,2,4.41,Simon & Schuster Books For Young Readers ,Hardcover,442,2012,2012,,10/9/2013,,,read,,,,1,,,0,,,,,
10799807,"Home for the Holidays (The Mother-Daughter Book Club, #5)",Heather Vogel Frederick,"Frederick, Heather Vogel",,1442406852,9781442406858,2,4.36,Simon  Schuster Books for Young Readers,Hardcover,352,2011,2011,,10/9/2013,,,read,,,,1,,,0,,,,,
7597710,"Pies & Prejudice (The Mother-Daughter Book Club, #4)",Heather Vogel Frederick,"Frederick, Heather Vogel",,1416974318,9781416974314,2,4.38,Simon  Schuster Books for Young Readers,Hardcover,378,2010,2010,,10/9/2013,,,read,,,,1,,,0,,,,,
6517357,"Dear Pen Pal (The Mother-Daughter Book Club, #3)",Heather Vogel Frederick,"Frederick, Heather Vogel",,141697430X,9781416974307,2,4.32,Simon  Schuster Books for Young Readers,Hardcover,416,2009,2009,,10/9/2013,,,read,,,,1,,,0,,,,,
2841694,"Much Ado About Anne (The Mother-Daughter Book Club, #2)",Heather Vogel Frederick,"Frederick, Heather Vogel",,0689855664,9780689855665,2,4.27,Simon  Schuster Books for Young Readers,Hardcover,336,2008,2008,,10/9/2013,,,read,,,,1,,,0,,,,,
318016,"The Mother-Daughter Book Club (The Mother-Daughter Book Club, #1)",Heather Vogel Frederick,"Frederick, Heather Vogel",,0689864124,9780689864124,2,4.06,Simon  Schuster Books for Young Readers,Hardcover,245,2007,2007,,10/9/2013,,,read,,,,1,,,0,,,,,
8203202,Touch Blue,Cynthia Lord,"Lord, Cynthia",,0545035317,9780545035316,3,3.86,Scholastic Press,Hardcover,186,2010,2010,,10/9/2013,,,read,,,,1,,,0,,,,,
11850834,Once Upon a Toad,Heather Vogel Frederick,"Frederick, Heather Vogel",,141698478X,9781416984788,3,3.93,Simon  Schuster Books for Young Readers,Hardcover,272,2012,2012,,10/9/2013,,,read,,,,1,,,0,,,,,
16301336,"Double Crossed: A Spies and Thieves Story (Gallagher Girls, #5.5; Heist Society, #2.5)",Ally Carter,"Carter, Ally",,1423187474,9781423187479,5,4.22,Disney Hyperion,ebook,60,2013,2013,,10/9/2013,,,read,,,,1,,,0,,,,,
13580928,"Perfect Scoundrels (Heist Society, #3)",Ally Carter,"Carter, Ally",,1423166000,9781423166009,5,4.28,Hyperion Books for Children,Hardcover,328,2013,2013,,10/9/2013,,,read,,,,1,,,0,,,,,
10560331,"Out of Sight, Out of Time (Gallagher Girls, #5)",Ally Carter,"Carter, Ally",,1423147944,9781423147947,4,4.32,Hyperion Book CH,Hardcover,294,2012,2012,,10/9/2013,,,read,,,,1,,,0,,,,,
6950688,"Only the Good Spy Young (Gallagher Girls, #4)",Ally Carter,"Carter, Ally",,1423128206,9781423128205,3,4.29,Hyperion Book CH,Hardcover,265,2010,2010,,10/9/2013,,,read,,,,1,,,0,,,,,
5267365,"Don't Judge a Girl by Her Cover (Gallagher Girls, #3)",Ally Carter,"Carter, Ally",,1423116380,9781423116387,3,4.2,Disney-Hyperion,Hardcover,263,2009,2009,,10/9/2013,,,read,,,,1,,,0,,,,,
568645,"Cross My Heart and Hope to Spy (Gallagher Girls, #2)",Ally Carter,"Carter, Ally",,1423100050,9781423100058,3,4.13,Hyperion Books for Children,Hardcover,236,2007,2007,,10/9/2013,,,read,,,,1,,,0,,,,,
852470,"I'd Tell You I Love You, But Then I'd Have to Kill You (Gallagher Girls, #1)",Ally Carter,"Carter, Ally",,1423100034,9781423100034,3,3.83,Hyperion Books for Children,Hardcover,284,2006,2006,,8/26/2013,,,read,,,,1,,,0,,,,,
6574102,"Heist Society (Heist Society, #1)",Ally Carter,"Carter, Ally",,1423116399,9781423116394,5,3.91,Disney-Hyperion,Hardcover,287,2010,2010,,10/9/2013,,,read,,,,1,,,0,,,,,
13221027,"Beauty and the Beast: The Only One Who Didn't Run Away (Twice Upon a Time, #3)",Wendy Mass,"Mass, Wendy",,0545310180,9780545310185,2,4.03,Scholastic Press,Hardcover,288,2012,2012,,10/9/2013,,,read,,,,1,,,0,,,,,
1887655,Heaven Looks a Lot Like the Mall,Wendy Mass,"Mass, Wendy",,0316058513,9780316058513,2,3.8,"Little, Brown Young Readers",Hardcover,251,2007,2007,,10/9/2013,,,read,,,,1,,,0,,,,,
3223761,Every Soul a Star,Wendy Mass,"Mass, Wendy",,0316002569,9780316002561,3,4.1,"Little, Brown Books for Young Readers",Hardcover,322,2008,2008,,10/9/2013,,,read,,,,1,,,0,,,,,
171020,A Mango-Shaped Space,Wendy Mass,"Mass, Wendy",,0316058254,9780316058254,3,4.21,"Little, Brown and Company",Paperback,221,2005,2005,,10/9/2013,,,read,,,,1,,,0,,,,,
6411531,The Secret of Zoom,Lynne Jonell,"Jonell, Lynne",,0805088563,9780805088564,4,3.92,Henry Holt and Co. (BYR),Hardcover,296,2009,2009,,10/9/2013,,,read,,,,1,,,0,,,,,
444347,"Chasing Vermeer (Chasing Vermeer, #1)",Blue Balliett,"Balliett, Blue",Brett Helquist,0439372941,9780439372947,3,3.72,Scholastic Press,Hardcover,254,2004,2004,,10/9/2013,,,read,,,,1,,,0,,,,,
1184305,"The London Eye Mystery (London Eye Mystery, #1)",Siobhan Dowd,"Dowd, Siobhan",,0385612664,9780385612661,3,3.83,David Fickling Books,Hardcover,333,2007,2007,,10/9/2013,,,read,,,,1,,,0,,,,,
8112318,"The Candymakers (The Candymakers, #1)",Wendy Mass,"Mass, Wendy",,0316002585,9780316002585,4,4.31,"Little, Brown Books for Young Readers",Hardcover,453,2010,2010,,10/9/2013,,,read,,,,1,,,0,,,,,
6609744,"Kat, Incorrigible",Stephanie Burgis,"Burgis, Stephanie",,1416994475,9781416994473,2,3.96,Atheneum,Hardcover,304,2011,2010,,10/9/2013,,,read,,,,1,,,0,,,,,
3002300,"Chains (Seeds of America, #1)",Laurie Halse Anderson,"Anderson, Laurie Halse",,1416905855,9781416905851,1,4.1,Atheneum,Hardcover,316,2008,2008,,10/9/2013,,,read,,,,1,,,0,,,,,
2728527,The Guernsey Literary and Potato Peel Pie Society,Mary Ann Shaffer,"Shaffer, Mary Ann",Annie Barrows,0385340990,9780385340991,0,4.15,The Dial Press,Hardcover,288,2008,2008,,10/9/2013,to-read,to-read (#1),to-read,,,,0,,,0,,,,,
1381691,"Emmy and the Incredible Shrinking Rat (Emmy, #1)",Lynne Jonell,"Jonell, Lynne",Jonathan Bean,080508150X,9780805081503,3,3.85,Henry Holt and Co. (BYR),Hardcover,346,2007,2007,,10/9/2013,,,read,,,,1,,,0,,,,,
606928,"The Case of the Missing Marquess (Enola Holmes, #1)",Nancy Springer,"Springer, Nancy",,0399243046,9780399243042,1,3.85,Philomel,Hardcover,224,2006,2006,,10/9/2013,,,read,,,,1,,,0,,,,,
6698199,"A Spy in the House (The Agency, #1)",Y.S. Lee,"Lee, Y.S.",,0763640670,9780763640675,2,3.78,Candlewick,Hardcover,335,2010,2009,,10/9/2013,,,read,,,,1,,,0,,,,,
635083,Owen,Kevin Henkes,"Henkes, Kevin",,0688114490,9780688114497,5,4.25,Greenwillow Books,Hardcover,32,1993,1993,,10/9/2013,,,read,,,,1,,,0,,,,,
20692,Chester's Way,Kevin Henkes,"Henkes, Kevin",,0688154727,9780688154721,4,4.22,Greenwillow Books,Paperback,32,1997,1988,,10/9/2013,,,read,,,,1,,,0,,,,,
244572,"Charmed Life (Chrestomanci, #1)",Diana Wynne Jones,"Jones, Diana Wynne",,000710653X,9780007106530,4,3.96,HarperCollins Children's Books,Paperback,252,2000,1977,,10/9/2013,,,read,,,,1,,,0,,,,,
97860,Tuesday,David Wiesner,"Wiesner, David",,0395870828,9780395870822,2,4.18,Clarion Books,Paperback,32,2011,1991,,10/9/2013,,,read,,,,1,,,0,,,,,
9361589,The Night Circus,Erin Morgenstern,"Morgenstern, Erin",,0385534639,9780385534635,5,4.04,Doubleday,Hardcover,387,2011,2011,,10/9/2013,,,read,,,,1,,,0,,,,,
890,Of Mice and Men,John Steinbeck,"Steinbeck, John",,0142000671,9780142000670,2,3.86,Penguin Books,Paperback,112,2002,1937,,10/9/2013,,,read,,,,1,,,0,,,,,
13477819,"Who Could That Be at This Hour? (All the Wrong Questions, #1)",Lemony Snicket,"Snicket, Lemony",Seth,0316123080,9780316123082,4,3.83,Little Brown,Hardcover,258,2012,2012,,10/9/2013,,,read,,,,1,,,0,,,,,
16312,"One, Two, Buckle My Shoe (Hercule Poirot, #23)",Agatha Christie,"Christie, Agatha",Hugh Fraser,1572703857,9781572703858,4,3.75,HarperCollins Publishers,Audio CD,0,2004,1940,,10/9/2013,,,read,,,,1,,,0,,,,,
31300,"A Caribbean Mystery (Miss Marple, #10)",Agatha Christie,"Christie, Agatha",,0451199928,9780451199928,3,3.79,Signet,Paperback,224,2000,1964,,10/9/2013,,,read,,,,1,,,0,,,,,
121648,"Five Little Pigs (Hercule Poirot, #25)",Agatha Christie,"Christie, Agatha",,0425093255,9780425093252,0,3.98,Berkley,Paperback,224,1985,1942,,10/9/2013,to-read,to-read (#3),to-read,,,,0,,,0,,,,,
16299,And Then There Were None,Agatha Christie,"Christie, Agatha",,0312330871,9780312330873,5,4.25,St. Martin's Press,Paperback,264,2004,1939,,10/9/2013,,,read,,,,1,,,0,,,,,
15733346,Is It Just Me?,Miranda Hart,"Hart, Miranda",,1444734148,9781444734140,0,3.8,Hodder & Stoughton,Hardcover,323,2012,2012,,10/9/2013,to-read,to-read (#2),to-read,,,,0,,,0,,,,,
10210,Jane Eyre,Charlotte Brontë,"Brontë, Charlotte","Michael Mason, João Gaspar Rodrigues, Mécia",0142437204,9780142437209,3,4.11,Penguin,Paperback,532,2003,1847,,10/9/2013,,,read,,,,1,,,0,,,,,
10194632,Spies and Prejudice,Talia Vance,"Vance, Talia",,,,2,3.53,EgmontUSA,Kindle Edition,304,2013,2013,,10/9/2013,,,read,,,,1,,,0,,,,,
857445,Officer Buckle and Gloria,Peggy Rathmann,"Rathmann, Peggy",,0399226168,9780399226168,5,4.17,G.P. Putnam's Sons Books for Young Readers,Hardcover,40,1995,1995,,10/9/2013,,,read,,,,1,,,0,,,,,
474858,A Bad Case of Stripes,David Shannon,"Shannon, David",,0439598389,9780439598385,3,4.25,Scholastic Paperbacks,Paperback,32,2004,1998,,10/9/2013,,,read,,,,1,,,0,,,,,
766955,"Click, Clack, Moo: Cows That Type",Doreen Cronin,"Cronin, Doreen",Betsy Lewin,0689832133,9780689832130,5,4.24,Simon & Schuster Books for Young Readers,Hardcover,32,2000,1999,,10/9/2013,,,read,,,,1,,,0,,,,,
191113,Don't Let the Pigeon Drive the Bus!,Mo Willems,"Willems, Mo",,1844280136,9781844280131,5,4.29,Walker Books Ltd,Hardcover,40,2004,2003,,10/9/2013,,,read,,,,1,,,0,,,,,
6138539,"Scarlett Fever (Scarlett, #2)",Maureen Johnson,"Johnson, Maureen",,,,3,3.85,Scholastic Point,Hardcover,352,2010,2010,,10/9/2013,,,read,,,,1,,,0,,,,,
357105,Girl at Sea,Maureen Johnson,"Johnson, Maureen",,006054144X,9780060541446,3,3.71,HarperTeen,Hardcover,323,2007,2007,,10/9/2013,,,read,,,,1,,,0,,,,,
2328841,"Suite Scarlett (Scarlett, #1)",Maureen Johnson,"Johnson, Maureen",,0439899273,9780439899277,4,3.6,Point,Hardcover,368,2008,2008,,10/9/2013,,,read,,,,1,,,0,,,,,
2,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,0439358078,9780439358071,5,4.49,Scholastic Inc.,Paperback,870,2004,2003,,10/9/2013,,,read,,,,1,,,0,,,,,
15881,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,0439064864,9780439064866,4,4.41,Arthur A. Levine Books / Scholastic Inc.,Hardcover,341,1999,1998,,10/9/2013,,,read,,,,1,,,0,,,,,
136251,"Harry Potter and the Deathly Hallows (Harry Potter, #7)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,0545010225,9780545010221,5,4.62,Arthur A. Levine Books / Scholastic Inc.,Hardcover,759,2007,2007,,10/9/2013,,,read,,,,1,,,0,,,,,
6,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,,,4,4.55,Scholastic,Paperback,734,2002,2000,,10/9/2013,,,read,,,,1,,,0,,,,,
5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,043965548X,9780439655484,5,4.55,Scholastic Inc.,Mass Market Paperback,435,2004,1999,,10/9/2013,,,read,,,,1,,,0,,,,,
2921082,"The Maze of Bones  (The 39 Clues, #1)",Rick Riordan,"Riordan, Rick",,0545060397,9780545060394,1,3.84,"Scholastic, Inc.",Hardcover,220,2008,2008,,10/9/2013,,,read,,,,1,,,0,,,,,
12893742,"The Serpent's Shadow (The Kane Chronicles, #3)",Rick Riordan,"Riordan, Rick",,1423140575,9781423140573,5,4.29,Hyperion Books,Hardcover,406,2012,2012,,10/9/2013,,,read,,,,1,,,0,,,,,
9067850,"The Throne of Fire (The Kane Chronicles, #2)",Rick Riordan,"Riordan, Rick",,1423140567,9781423140566,5,4.21,Hyperion Books for Children,Hardcover,452,2011,2011,,10/9/2013,,,read,,,,1,,,0,,,,,
7090447,"The Red Pyramid (The Kane Chronicles, #1)",Rick Riordan,"Riordan, Rick",,1423113381,9781423113386,5,4.08,Disney-Hyperion,Hardcover,516,2010,2010,,10/9/2013,,,read,,,,1,,,0,,,,,
9520360,"The Son of Neptune (The Heroes of Olympus, #2)",Rick Riordan,"Riordan, Rick",,1423140591,9781423140597,5,4.44,Disney-Hyperion Books,Hardcover,521,2011,2011,,10/9/2013,,,read,,,,1,,,0,,,,,
28186,"The Sea of Monsters (Percy Jackson and the Olympians, #2)",Rick Riordan,"Riordan, Rick",,0786856866,9780786856862,5,4.24,Hyperion Books,Hardcover,279,2006,2006,,10/9/2013,,,read,,,,1,,,0,,,,,
561456,"The Titan's Curse (Percy Jackson and the Olympians, #3)",Rick Riordan,"Riordan, Rick",,0141382899,9780141382890,5,4.35,Puffin Books,Paperback,320,2007,2007,,10/9/2013,,,read,,,,1,,,0,,,,,
4502507,"The Last Olympian (Percy Jackson and the Olympians, #5)",Rick Riordan,"Riordan, Rick",,0739380338,9780739380338,5,4.51,,Audio CD,381,2009,2009,,10/9/2013,,,read,,,,1,,,0,,,,,
2120932,"The Battle of the Labyrinth (Percy Jackson and the Olympians, #4)",Rick Riordan,"Riordan, Rick",,1423101464,9781423101468,5,4.39,Hyperion Books for Children,Hardcover,361,2008,2008,,10/9/2013,,,read,,,,1,,,0,,,,,
85990,"Princess Academy (Princess Academy, #1)",Shannon Hale,"Hale, Shannon",,1599900734,9781599900735,2,4.02,Bloomsbury Publishing PLC,Paperback,314,2007,2005,,10/7/2013,,,read,,,,1,,,0,,,,,
13580951,"United We Spy (Gallagher Girls, #6)",Ally Carter,"Carter, Ally",,1423165993,9781423165996,5,4.44,Disney-Hyperion,Hardcover,296,2013,2013,,10/7/2013,,,read,,,,1,,,0,,,,,
7952209,The Kneebone Boy,Ellen Potter,"Potter, Ellen",,031237772X,9780312377724,2,3.93,Feiwel & Friends,Hardcover,288,2010,2010,,10/7/2013,,,read,,,,1,,,0,,,,,
1099301,"The Name of This Book Is Secret (Secret, #1)",Pseudonymous Bosch,"Bosch, Pseudonymous",Gilbert Ford,0316113662,9780316113663,1,4.05,"Little, Brown Books for Young Readers",Hardcover,364,2007,2007,,10/7/2013,,,read,,,,1,,,0,,,,,
7782001,"The Other Countess (The Lacey Chronicles, #1)",Eve Edwards,"Edwards, Eve",,0141327308,9780141327303,4,3.87,Puffin,Paperback,333,2010,2010,,10/7/2013,,,read,,,,1,,,0,,,,,
1629601,The Disreputable History of Frankie Landau-Banks,E. Lockhart,"Lockhart, E.",,0786838183,9780786838189,3,3.82,Hyperion Books for Children,Hardcover,345,2008,2008,,10/7/2013,,,read,,,,1,,,0,,,,,
11595276,The Miseducation of Cameron Post,Emily M. Danforth,"Danforth, Emily M.",,0062020560,9780062020567,4,4.01,Balzer + Bray,Hardcover,470,2012,2012,,10/6/2013,,,read,,,,1,,,0,,,,,
48855,The Diary of a Young Girl,Anne Frank,"Frank, Anne","Eleanor Roosevelt, B.M. Mooyaart-Doubleday",0553296981,9780553296983,2,4.13,Bantam,Mass Market Paperback,304,1993,1947,,8/26/2013,,,read,,,,1,,,0,,,,,
18135,Romeo and Juliet,William Shakespeare,"Shakespeare, William","Paul Werstine, Barbara A. Mowat",0743477111,9780743477116,2,3.74,Washington Square Press ,Paperback,283,2002,1595,,8/26/2013,,,read,,,,1,,,0,,,,,
310258,The Snowy Day,Ezra Jack Keats,"Keats, Ezra Jack",,0140501827,9780140501827,2,4.14,Puffin Books,Paperback,40,1976,1962,,8/26/2013,,,read,,,,1,,,0,,,,,
138070,Flotsam,David Wiesner,"Wiesner, David",,0618194576,9780618194575,4,4.25,Clarion Books,Hardcover,40,2006,2006,,8/26/2013,,,read,,,,1,,,0,,,,,
227904,"The Divide (The Divide, #1)",Elizabeth Kay,"Kay, Elizabeth",,1904442285,9781904442288,4,3.82,,,319,,2003,,10/4/2013,,,read,,,,1,,,0,,,,,
294442,Journey to the River Sea,Eva Ibbotson,"Ibbotson, Eva",Kevin Hawkes,0142501840,9780142501849,4,4.17,Puffin Books,Paperback,304,2003,2001,,10/4/2013,,,read,,,,1,,,0,,,,,
351018,Which Witch?,Eva Ibbotson,"Ibbotson, Eva",,0330398008,9780330398008,5,3.93,Pan MacMillan,Paperback,186,2009,1979,,10/4/2013,,,read,,,,1,,,0,,,,,
132541,The Secret of Platform 13,Eva Ibbotson,"Ibbotson, Eva",,0141311924,9780141311920,5,3.94,Puffin Books,Paperback,231,2001,1994,,10/4/2013,,,read,,,,1,,,0,,,,,
7624272,"The Lost Hero (The Heroes of Olympus, #1)",Rick Riordan,"Riordan, Rick",Joshua Swanson,0307711773,9780307711779,5,4.35,Listening Library,Audio CD,,2010,2010,,10/4/2013,,,read,,,,1,,,0,,,,,
8369681,Prom & Prejudice,Elizabeth Eulberg,"Eulberg, Elizabeth",,0545240778,9780545240772,1,3.82,Point,Hardcover,231,2011,2011,,10/4/2013,,,read,,,,1,,,0,,,,,
10327303,"Uncommon Criminals (Heist Society, #2)",Ally Carter,"Carter, Ally",,1423147952,9781423147954,5,4.13,Disney-Hyperion,Hardcover,298,2011,2011,,10/4/2013,,,read,,,,1,,,0,,,,,
17020,"13 Little Blue Envelopes (Little Blue Envelope, #1)",Maureen Johnson,"Johnson, Maureen",,0060541431,9780060541439,4,3.64,HarperCollins Publishers,Paperback,322,2010,2005,,10/4/2013,,,read,,,,1,,,0,,,,,
6294,"Howl's Moving Castle (Howl's Moving Castle, #1)",Diana Wynne Jones,"Jones, Diana Wynne",,006441034X,9780064410342,5,4.3,Harper Trophy,Mass Market Paperback,329,2001,1986,,10/4/2013,,,read,,,,1,,,0,,,,,
556136,The Wednesday Wars,Gary D. Schmidt,"Schmidt, Gary D.",,0618724834,9780618724833,5,4.07,Clarion Books,Hardcover,264,2007,2007,,10/4/2013,,,read,,,,1,,,0,,,,,
5310515,When You Reach Me,Rebecca Stead,"Stead, Rebecca",,0385737424,9780385737425,2,4.09,Wendy Lamb Books,Hardcover,199,2009,2009,,10/4/2013,,,read,,,,1,,,0,,,,,
472392,"Theodosia and the Serpents of Chaos (Theodosia Throckmorton, #1)",R.L. LaFevers,"LaFevers, R.L.",,0618756388,9780618756384,4,3.86,Houghton Mifflin,Hardcover,344,2007,2007,,10/4/2013,,,read,,,,1,,,0,,,,,
6609748,The Mysterious Howling (The Incorrigible Children of Ashton Place #1),Maryrose Wood,"Wood, Maryrose",Jon Klassen,0061791059,9780061791055,3,3.91,HarperCollins,Hardcover,267,2010,2009,,10/4/2013,,,read,,,,1,,,0,,,,,
266904,"The Penderwicks: A Summer Tale of Four Sisters, Two Rabbits, and a Very Interesting Boy (The Penderwicks #1)",Jeanne Birdsall,"Birdsall, Jeanne",,,9780440420477,5,4.14,Yearling,Paperback,262,2007,2005,,10/4/2013,,,read,,,,1,,,0,,,,,
2114086,The Willoughbys,Lois Lowry,"Lowry, Lois",,0618979743,9780618979745,5,3.77,HMH Books for Young Readers,Hardcover,174,2008,2008,,10/4/2013,,,read,,,,1,,,0,,,,,
58922,The Runaway Bunny,Margaret Wise Brown,"Brown, Margaret Wise",Clement Hurd,0060775823,9780060775827,5,4.11,HarperCollins,Hardcover,48,2017,1942,,10/4/2013,,,read,,,,1,,,0,,,,,
18419,The Kissing Hand,Audrey Penn,"Penn, Audrey","Ruth E. Harper, Nancy M. Leak",1933718005,9781933718002,5,4.42,Tanglewood,Hardcover,32,1993,1993,,10/4/2013,,,read,,,,1,,,0,,,,,
3980,From the Mixed-Up Files of Mrs. Basil E. Frankweiler,E.L. Konigsburg,"Konigsburg, E.L.",,0744583276,9780744583274,5,4.15,Walker Books Ltd,Paperback,178,2003,1967,,10/4/2013,,,read,,,,1,,,0,,,,,
39988,Matilda,Roald Dahl,"Dahl, Roald",Quentin Blake,0141301066,9780141301068,4,4.3,Puffin Books,Paperback,240,1998,1988,,10/4/2013,,,read,,,,1,,,0,,,,,
9673436,The Invention of Hugo Cabret,Brian Selznick,"Selznick, Brian",,0439813786,9780439813785,4,4.24,Scholastic Press,Hardcover,525,2007,2007,,10/4/2013,,,read,,,,1,,,0,,,,,
7783920,"Because of Mr. Terupt (Mr. Terupt, #1)",Rob Buyea,"Buyea, Rob",,038573882X,9780385738828,3,4.35,Delacorte Press,Hardcover,269,2010,2010,,10/4/2013,,,read,,,,1,,,0,,,,,
19063,The Book Thief,Markus Zusak,"Zusak, Markus",,0375831002,9780375831003,2,4.37,Alfred A. Knopf,Hardcover,552,2006,2005,,10/4/2013,,,read,,,,1,,,0,,,,,
28187,"The Lightning Thief (Percy Jackson and the Olympians, #1)",Rick Riordan,"Riordan, Rick",,0786838655,9780786838653,5,4.24,Disney Hyperion Books,Paperback,377,2006,2005,,10/4/2013,,,read,,,,1,,,0,,,,,
334818,Miss Rumphius,Barbara Cooney,"Cooney, Barbara",,0140505393,9780140505399,3,4.46,Puffin Books,Paperback,32,1985,1982,,8/26/2013,,,read,,,,1,,,0,,,,,
6218281,"The Sweetness at the Bottom of the Pie (Flavia de Luce, #1)",Alan Bradley,"Bradley, Alan",,0385342306,9780385342308,5,3.81,Delacorte Press,Hardcover,374,2009,2009,,8/26/2013,,,read,,,,1,,,0,,,,,
6202556,"The Evolution of Calpurnia Tate (Calpurnia Tate, #1)",Jacqueline Kelly,"Kelly, Jacqueline",,0805088415,9780805088410,3,3.99,Henry Holt and Company,Hardcover,344,2009,2009,,8/26/2013,,,read,,,,1,,,0,,,,,
6310,Charlie and the Chocolate Factory,Roald Dahl,"Dahl, Roald",Quentin Blake,0142403881,9780142403884,5,4.12,Puffin Books,Paperback,176,2005,1964,,8/26/2013,,,read,,,,1,,,0,,,,,
4667024,The Help,Kathryn Stockett,"Stockett, Kathryn",,,,4,4.46,Amy Einhorn Books,Hardcover,465,2009,2009,,8/26/2013,,,read,,,,1,,,0,,,,,
4214,Life of Pi,Yann Martel,"Martel, Yann",,0770430074,9780770430078,2,3.9,Seal Books,Paperback,460,2006,2001,,8/26/2013,,,read,,,,1,,,0,,,,,
10335308,Is Everyone Hanging Out Without Me? (And Other Concerns),Mindy Kaling,"Kaling, Mindy",,0307886263,9780307886262,3,3.85,Crown Archetype,Hardcover,222,2011,2011,,8/26/2013,,,read,,,,1,,,0,,,,,
3,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,0439554934,9780439554930,5,4.47,Scholastic Inc,Hardcover,320,1997,1997,,8/26/2013,,,read,,,,1,,,0,,,,,
7268995,A Sick Day for Amos McGee,Philip C. Stead,"Stead, Philip C.",Erin E. Stead,1596434023,9781596434028,5,4.26,Roaring Brook Press,Hardcover,32,2010,2010,,8/26/2013,,,read,,,,1,,,0,,,,,
490867,"Knuffle Bunny: A Cautionary Tale (Knuffle Bunny, #1)",Mo Willems,"Willems, Mo",,1844280594,9781844280599,5,4.27,Walker Books Ltd,Hardcover,40,2005,2004,,8/26/2013,,,read,,,,1,,,0,,,,,
